timestamps,CAN_DataFrame.CAN_DataFrame.BusChannel,CAN_DataFrame.CAN_DataFrame.IDE,CAN_DataFrame.CAN_DataFrame.DLC,CAN_DataFrame.CAN_DataFrame.DataLength,CAN_DataFrame.CAN_DataFrame.Dir,CAN_DataFrame.CAN_DataFrame.EDL,CAN_DataFrame.CAN_DataFrame.BRS,CAN_DataFrame.CAN_DataFrame.ID,CAN_DataFrame.CAN_DataFrame.DataBytes
0.0,1,0,8,8,0,0,0,7E8,03 41 0B 1C FF FF FF FF
0.01485000000002401,1,0,8,8,1,0,0,7DF,02 01 0C 55 55 55 55 55
0.02040000000002351,1,0,8,8,0,0,0,7E8,04 41 0C 25 00 FF FF FF
0.03485000000000582,1,0,8,8,1,0,0,7DF,02 01 0D 55 55 55 55 55
0.04005000000000791,1,0,8,8,0,0,0,7E8,03 41 0D 2E FF FF FF FF
0.05485000000001605,1,0,8,8,1,0,0,7DF,02 01 10 55 55 55 55 55
0.07484999999999786,1,0,8,8,1,0,0,7DF,02 01 11 55 55 55 55 55
0.08004999999999995,1,0,8,8,0,0,0,7E8,03 41 11 2B FF FF FF FF
0.0948500000000081,1,0,8,8,1,0,0,7DF,02 01 5E 55 55 55 55 55
0.11490000000000578,1,0,8,8,1,0,0,7DF,02 01 1F 55 55 55 55 55
0.12050000000002115,1,0,8,8,0,0,0,7E8,04 41 1F 00 A7 FF FF FF
0.15485000000001037,1,0,8,8,1,0,0,7DF,02 01 05 55 55 55 55 55
0.16035000000002242,1,0,8,8,0,0,0,7E8,03 41 05 59 FF FF FF FF
0.17490000000000805,1,0,8,8,1,0,0,7DF,02 01 0A 55 55 55 55 55
0.19490000000001828,1,0,8,8,1,0,0,7DF,02 01 0B 55 55 55 55 55
0.20025000000001114,1,0,8,8,0,0,0,7E8,03 41 0B 1C FF FF FF FF
0.21485000000001264,1,0,8,8,1,0,0,7DF,02 01 0C 55 55 55 55 55
0.2203500000000247,1,0,8,8,0,0,0,7E8,04 41 0C 24 BC FF FF FF
0.23490000000001032,1,0,8,8,1,0,0,7DF,02 01 0D 55 55 55 55 55
0.24045000000000982,1,0,8,8,0,0,0,7E8,03 41 0D 2E FF FF FF FF
0.25490000000002055,1,0,8,8,1,0,0,7DF,02 01 10 55 55 55 55 55
0.27490000000000236,1,0,8,8,1,0,0,7DF,02 01 11 55 55 55 55 55
0.28025000000002365,1,0,8,8,0,0,0,7E8,03 41 11 2B FF FF FF FF
0.2949000000000126,1,0,8,8,1,0,0,7DF,02 01 5E 55 55 55 55 55
0.31490000000002283,1,0,8,8,1,0,0,7DF,02 01 1F 55 55 55 55 55
0.3202500000000157,1,0,8,8,0,0,0,7E8,04 41 1F 00 A7 FF FF FF
0.3748999999999967,1,0,8,8,1,0,0,7DF,02 01 0A 55 55 55 55 55
0.3949000000000069,1,0,8,8,1,0,0,7DF,02 01 0B 55 55 55 55 55
0.4002499999999998,1,0,8,8,0,0,0,7E8,03 41 0B 1C FF FF FF FF
0.41490000000001714,1,0,8,8,1,0,0,7DF,02 01 0C 55 55 55 55 55
0.42045000000001664,1,0,8,8,0,0,0,7E8,04 41 0C 24 84 FF FF FF
0.43489999999999895,1,0,8,8,1,0,0,7DF,02 01 0D 55 55 55 55 55
0.44010000000000105,1,0,8,8,0,0,0,7E8,03 41 0D 2D FF FF FF FF
0.4549000000000092,1,0,8,8,1,0,0,7DF,02 01 10 55 55 55 55 55
0.4749000000000194,1,0,8,8,1,0,0,7DF,02 01 11 55 55 55 55 55
0.48020000000002483,1,0,8,8,0,0,0,7E8,03 41 11 2B FF FF FF FF
0.49490000000000123,1,0,8,8,1,0,0,7DF,02 01 5E 55 55 55 55 55
0.5149000000000115,1,0,8,8,1,0,0,7DF,02 01 1F 55 55 55 55 55
0.5202500000000043,1,0,8,8,0,0,0,7E8,04 41 1F 00 A7 FF FF FF
0.5749000000000137,1,0,8,8,1,0,0,7DF,02 01 0A 55 55 55 55 55
0.594900000000024,1,0,8,8,1,0,0,7DF,02 01 0B 55 55 55 55 55
0.600200000000001,1,0,8,8,0,0,0,7E8,03 41 0B 1C FF FF FF FF
0.6149000000000058,1,0,8,8,1,0,0,7DF,02 01 0C 55 55 55 55 55
0.6204500000000053,1,0,8,8,0,0,0,7E8,04 41 0C 24 5C FF FF FF
0.634900000000016,1,0,8,8,1,0,0,7DF,02 01 0D 55 55 55 55 55
0.6402000000000214,1,0,8,8,0,0,0,7E8,03 41 0D 2D FF FF FF FF
0.6548999999999978,1,0,8,8,1,0,0,7DF,02 01 10 55 55 55 55 55
0.674900000000008,1,0,8,8,1,0,0,7DF,02 01 11 55 55 55 55 55
0.6801499999999976,1,0,8,8,0,0,0,7E8,03 41 11 2B FF FF FF FF
0.6949000000000183,1,0,8,8,1,0,0,7DF,02 01 5E 55 55 55 55 55
0.7149000000000001,1,0,8,8,1,0,0,7DF,02 01 1F 55 55 55 55 55
0.720799999999997,1,0,8,8,0,0,0,7E8,04 41 1F 00 A8 FF FF FF
0.7749000000000024,1,0,8,8,1,0,0,7DF,02 01 0A 55 55 55 55 55
0.7949000000000126,1,0,8,8,1,0,0,7DF,02 01 0B 55 55 55 55 55
0.8008000000000095,1,0,8,8,0,0,0,7E8,03 41 0B 1C FF FF FF FF
0.8149000000000228,1,0,8,8,1,0,0,7DF,02 01 0C 55 55 55 55 55
0.820350000000019,1,0,8,8,0,0,0,7E8,04 41 0C 24 6C FF FF FF
0.8349000000000046,1,0,8,8,1,0,0,7DF,02 01 0D 55 55 55 55 55
0.8409500000000207,1,0,8,8,0,0,0,7E8,03 41 0D 2D FF FF FF FF
0.8549000000000149,1,0,8,8,1,0,0,7DF,02 01 10 55 55 55 55 55
0.8748999999999967,1,0,8,8,1,0,0,7DF,02 01 11 55 55 55 55 55
0.880800000000022,1,0,8,8,0,0,0,7E8,03 41 11 2B FF FF FF FF
0.8949000000000069,1,0,8,8,1,0,0,7DF,02 01 5E 55 55 55 55 55
0.9149000000000171,1,0,8,8,1,0,0,7DF,02 01 1F 55 55 55 55 55
0.92055000000002,1,0,8,8,0,0,0,7E8,04 41 1F 00 A8 FF FF FF
0.9749000000000194,1,0,8,8,1,0,0,7DF,02 01 0A 55 55 55 55 55
0.9949000000000012,1,0,8,8,1,0,0,7DF,02 01 0B 55 55 55 55 55
1.0007500000000107,1,0,8,8,0,0,0,7E8,03 41 0B 1C FF FF FF FF
1.0149000000000115,1,0,8,8,1,0,0,7DF,02 01 0C 55 55 55 55 55
1.0203000000000202,1,0,8,8,0,0,0,7E8,04 41 0C 24 7C FF FF FF
1.0349000000000217,1,0,8,8,1,0,0,7DF,02 01 0D 55 55 55 55 55
1.0407000000000153,1,0,8,8,0,0,0,7E8,03 41 0D 2D FF FF FF FF
1.0549500000000194,1,0,8,8,1,0,0,7DF,02 01 10 55 55 55 55 55
1.0749000000000137,1,0,8,8,1,0,0,7DF,02 01 11 55 55 55 55 55
1.0805500000000166,1,0,8,8,0,0,0,7E8,03 41 11 2B FF FF FF FF
1.0949500000000114,1,0,8,8,1,0,0,7DF,02 01 5E 55 55 55 55 55
1.1149500000000216,1,0,8,8,1,0,0,7DF,02 01 1F 55 55 55 55 55
1.1213000000000193,1,0,8,8,0,0,0,7E8,04 41 1F 00 A8 FF FF FF
1.1549500000000137,1,0,8,8,1,0,0,7DF,02 01 05 55 55 55 55 55
1.1605500000000006,1,0,8,8,0,0,0,7E8,03 41 05 59 FF FF FF FF
1.174950000000024,1,0,8,8,1,0,0,7DF,02 01 0A 55 55 55 55 55
1.1949500000000057,1,0,8,8,1,0,0,7DF,02 01 0B 55 55 55 55 55
1.2007499999999993,1,0,8,8,0,0,0,7E8,03 41 0B 1C FF FF FF FF
1.214950000000016,1,0,8,8,1,0,0,7DF,02 01 0C 55 55 55 55 55
1.2207500000000095,1,0,8,8,0,0,0,7E8,04 41 0C 24 A0 FF FF FF
1.2349499999999978,1,0,8,8,1,0,0,7DF,02 01 0D 55 55 55 55 55
1.240700000000004,1,0,8,8,0,0,0,7E8,03 41 0D 2D FF FF FF FF
1.254950000000008,1,0,8,8,1,0,0,7DF,02 01 10 55 55 55 55 55
1.2749500000000182,1,0,8,8,1,0,0,7DF,02 01 11 55 55 55 55 55
1.2805500000000052,1,0,8,8,0,0,0,7E8,03 41 11 2B FF FF FF FF
1.29495,1,0,8,8,1,0,0,7DF,02 01 5E 55 55 55 55 55
1.3149500000000103,1,0,8,8,1,0,0,7DF,02 01 1F 55 55 55 55 55
1.3205000000000098,1,0,8,8,0,0,0,7E8,04 41 1F 00 A8 FF FF FF
1.3749500000000126,1,0,8,8,1,0,0,7DF,02 01 0A 55 55 55 55 55
1.3949500000000228,1,0,8,8,1,0,0,7DF,02 01 0B 55 55 55 55 55
1.4005500000000097,1,0,8,8,0,0,0,7E8,03 41 0B 1C FF FF FF FF
1.4149500000000046,1,0,8,8,1,0,0,7DF,02 01 0C 55 55 55 55 55
1.42055000000002,1,0,8,8,0,0,0,7E8,04 41 0C 24 B4 FF FF FF
1.4349500000000148,1,0,8,8,1,0,0,7DF,02 01 0D 55 55 55 55 55
1.440650000000005,1,0,8,8,0,0,0,7E8,03 41 0D 2D FF FF FF FF
1.4549499999999966,1,0,8,8,1,0,0,7DF,02 01 10 55 55 55 55 55
1.4749500000000069,1,0,8,8,1,0,0,7DF,02 01 11 55 55 55 55 55
1.4805000000000064,1,0,8,8,0,0,0,7E8,03 41 11 2B FF FF FF FF
1.494950000000017,1,0,8,8,1,0,0,7DF,02 01 5E 55 55 55 55 55
1.5150000000000148,1,0,8,8,1,0,0,7DF,02 01 1F 55 55 55 55 55
1.5205500000000143,1,0,8,8,0,0,0,7E8,04 41 1F 00 A8 FF FF FF
1.575000000000017,1,0,8,8,1,0,0,7DF,02 01 0A 55 55 55 55 55
1.5949500000000114,1,0,8,8,1,0,0,7DF,02 01 0B 55 55 55 55 55
1.6004500000000235,1,0,8,8,0,0,0,7E8,03 41 0B 1C FF FF FF FF
1.6149500000000216,1,0,8,8,1,0,0,7DF,02 01 0C 55 55 55 55 55
1.6203000000000145,1,0,8,8,0,0,0,7E8,04 41 0C 24 D4 FF FF FF
1.6349500000000035,1,0,8,8,1,0,0,7DF,02 01 0D 55 55 55 55 55
1.6410000000000196,1,0,8,8,0,0,0,7E8,03 41 0D 2E FF FF FF FF
1.6549500000000137,1,0,8,8,1,0,0,7DF,02 01 10 55 55 55 55 55
1.6750000000000114,1,0,8,8,1,0,0,7DF,02 01 11 55 55 55 55 55
1.6805500000000109,1,0,8,8,0,0,0,7E8,03 41 11 2B FF FF FF FF
1.6949500000000057,1,0,8,8,1,0,0,7DF,02 01 5E 55 55 55 55 55
1.7150000000000034,1,0,8,8,1,0,0,7DF,02 01 1F 55 55 55 55 55
1.7207500000000095,1,0,8,8,0,0,0,7E8,04 41 1F 00 A9 FF FF FF
1.7750000000000057,1,0,8,8,1,0,0,7DF,02 01 0A 55 55 55 55 55
1.795000000000016,1,0,8,8,1,0,0,7DF,02 01 0B 55 55 55 55 55
1.8010000000000161,1,0,8,8,0,0,0,7E8,03 41 0B 1C FF FF FF FF
1.8149500000000103,1,0,8,8,1,0,0,7DF,02 01 0C 55 55 55 55 55
1.820350000000019,1,0,8,8,0,0,0,7E8,04 41 0C 24 EC FF FF FF
1.835000000000008,1,0,8,8,1,0,0,7DF,02 01 0D 55 55 55 55 55
1.8404000000000167,1,0,8,8,0,0,0,7E8,03 41 0D 2E FF FF FF FF
1.8549500000000023,1,0,8,8,1,0,0,7DF,02 01 10 55 55 55 55 55
1.875,1,0,8,8,1,0,0,7DF,02 01 11 55 55 55 55 55
1.880250000000018,1,0,8,8,0,0,0,7E8,03 41 11 2B FF FF FF FF
1.8950000000000102,1,0,8,8,1,0,0,7DF,02 01 5E 55 55 55 55 55
1.9150000000000205,1,0,8,8,1,0,0,7DF,02 01 1F 55 55 55 55 55
1.9204500000000166,1,0,8,8,0,0,0,7E8,04 41 1F 00 A9 FF FF FF
1.9749500000000069,1,0,8,8,1,0,0,7DF,02 01 0A 55 55 55 55 55
1.9950000000000045,1,0,8,8,1,0,0,7DF,02 01 0B 55 55 55 55 55
1.9961000000000126,1,0,8,8,0,0,0,7E8,03 41 0B 1C FF FF FF FF
2.015000000000015,1,0,8,8,1,0,0,7DF,02 01 0C 55 55 55 55 55
2.0206000000000017,1,0,8,8,0,0,0,7E8,04 41 0C 24 FC FF FF FF
2.0349999999999966,1,0,8,8,1,0,0,7DF,02 01 0D 55 55 55 55 55
2.0406499999999994,1,0,8,8,0,0,0,7E8,03 41 0D 2E FF FF FF FF
2.055000000000007,1,0,8,8,1,0,0,7DF,02 01 10 55 55 55 55 55
2.075000000000017,1,0,8,8,1,0,0,7DF,02 01 11 55 55 55 55 55
2.0805500000000166,1,0,8,8,0,0,0,7E8,03 41 11 2B FF FF FF FF
2.0950500000000147,1,0,8,8,1,0,0,7DF,02 01 5E 55 55 55 55 55
2.115000000000009,1,0,8,8,1,0,0,7DF,02 01 1F 55 55 55 55 55
2.120500000000021,1,0,8,8,0,0,0,7E8,04 41 1F 00 A9 FF FF FF
2.155000000000001,1,0,8,8,1,0,0,7DF,02 01 05 55 55 55 55 55
2.160500000000013,1,0,8,8,0,0,0,7E8,03 41 05 59 FF FF FF FF
2.1750000000000114,1,0,8,8,1,0,0,7DF,02 01 0A 55 55 55 55 55
2.195050000000009,1,0,8,8,1,0,0,7DF,02 01 0B 55 55 55 55 55
2.200550000000021,1,0,8,8,0,0,0,7E8,03 41 0B 1C FF FF FF FF
2.2150000000000034,1,0,8,8,1,0,0,7DF,02 01 0C 55 55 55 55 55
2.220850000000013,1,0,8,8,0,0,0,7E8,04 41 0C 25 10 FF FF FF
2.2350000000000136,1,0,8,8,1,0,0,7DF,02 01 0D 55 55 55 55 55
2.240700000000004,1,0,8,8,0,0,0,7E8,03 41 0D 2E FF FF FF FF
2.2550500000000113,1,0,8,8,1,0,0,7DF,02 01 10 55 55 55 55 55
2.2750000000000057,1,0,8,8,1,0,0,7DF,02 01 11 55 55 55 55 55
2.2805000000000177,1,0,8,8,0,0,0,7E8,03 41 11 2B FF FF FF FF
2.2950500000000034,1,0,8,8,1,0,0,7DF,02 01 5E 55 55 55 55 55
2.3150500000000136,1,0,8,8,1,0,0,7DF,02 01 1F 55 55 55 55 55
2.320850000000007,1,0,8,8,0,0,0,7E8,04 41 1F 00 A9 FF FF FF
2.375,1,0,8,8,1,0,0,7DF,02 01 0A 55 55 55 55 55
2.3950499999999977,1,0,8,8,1,0,0,7DF,02 01 0B 55 55 55 55 55
2.400650000000013,1,0,8,8,0,0,0,7E8,03 41 0B 1C FF FF FF FF
2.415050000000008,1,0,8,8,1,0,0,7DF,02 01 0C 55 55 55 55 55
2.42055000000002,1,0,8,8,0,0,0,7E8,04 41 0C 25 2C FF FF FF
2.4350000000000023,1,0,8,8,1,0,0,7DF,02 01 0D 55 55 55 55 55
2.440700000000021,1,0,8,8,0,0,0,7E8,03 41 0D 2E FF FF FF FF
2.45505,1,0,8,8,1,0,0,7DF,02 01 10 55 55 55 55 55
2.47505000000001,1,0,8,8,1,0,0,7DF,02 01 11 55 55 55 55 55
2.4805000000000064,1,0,8,8,0,0,0,7E8,03 41 11 2B FF FF FF FF
2.4950500000000204,1,0,8,8,1,0,0,7DF,02 01 5E 55 55 55 55 55
2.5150500000000022,1,0,8,8,1,0,0,7DF,02 01 1F 55 55 55 55 55
2.5206000000000017,1,0,8,8,0,0,0,7E8,04 41 1F 00 A9 FF FF FF
2.5750500000000045,1,0,8,8,1,0,0,7DF,02 01 0A 55 55 55 55 55
2.5950500000000147,1,0,8,8,1,0,0,7DF,02 01 0B 55 55 55 55 55
2.600500000000011,1,0,8,8,0,0,0,7E8,03 41 0B 1C FF FF FF FF
2.615050000000025,1,0,8,8,1,0,0,7DF,02 01 0C 55 55 55 55 55
2.6208500000000186,1,0,8,8,0,0,0,7E8,04 41 0C 25 48 FF FF FF
2.6350500000000068,1,0,8,8,1,0,0,7DF,02 01 0D 55 55 55 55 55
2.6407000000000096,1,0,8,8,0,0,0,7E8,03 41 0D 2E FF FF FF FF
2.655050000000017,1,0,8,8,1,0,0,7DF,02 01 10 55 55 55 55 55
2.675049999999999,1,0,8,8,1,0,0,7DF,02 01 11 55 55 55 55 55
2.6804500000000075,1,0,8,8,0,0,0,7E8,03 41 11 2B FF FF FF FF
2.695050000000009,1,0,8,8,1,0,0,7DF,02 01 5E 55 55 55 55 55
2.7150500000000193,1,0,8,8,1,0,0,7DF,02 01 1F 55 55 55 55 55
2.7209000000000003,1,0,8,8,0,0,0,7E8,04 41 1F 00 A9 FF FF FF
2.7750500000000216,1,0,8,8,1,0,0,7DF,02 01 0A 55 55 55 55 55
2.7950500000000034,1,0,8,8,1,0,0,7DF,02 01 0B 55 55 55 55 55
2.8005500000000154,1,0,8,8,0,0,0,7E8,03 41 0B 1C FF FF FF FF
2.8150500000000136,1,0,8,8,1,0,0,7DF,02 01 0C 55 55 55 55 55
2.820900000000023,1,0,8,8,0,0,0,7E8,04 41 0C 25 50 FF FF FF
2.835050000000024,1,0,8,8,1,0,0,7DF,02 01 0D 55 55 55 55 55
2.8406500000000108,1,0,8,8,0,0,0,7E8,03 41 0D 2E FF FF FF FF
2.8550500000000056,1,0,8,8,1,0,0,7DF,02 01 10 55 55 55 55 55
2.875050000000016,1,0,8,8,1,0,0,7DF,02 01 11 55 55 55 55 55
2.880500000000012,1,0,8,8,0,0,0,7E8,03 41 11 2B FF FF FF FF
2.8950499999999977,1,0,8,8,1,0,0,7DF,02 01 5E 55 55 55 55 55
2.915050000000008,1,0,8,8,1,0,0,7DF,02 01 1F 55 55 55 55 55
2.92055000000002,1,0,8,8,0,0,0,7E8,04 41 1F 00 AA FF FF FF
2.97505000000001,1,0,8,8,1,0,0,7DF,02 01 0A 55 55 55 55 55
2.9950500000000204,1,0,8,8,1,0,0,7DF,02 01 0B 55 55 55 55 55
3.0002500000000225,1,0,8,8,0,0,0,7E8,03 41 0B 1C FF FF FF FF
3.0150500000000022,1,0,8,8,1,0,0,7DF,02 01 0C 55 55 55 55 55
3.0206000000000017,1,0,8,8,0,0,0,7E8,04 41 0C 25 5C FF FF FF
3.0350500000000125,1,0,8,8,1,0,0,7DF,02 01 0D 55 55 55 55 55
3.0405500000000245,1,0,8,8,0,0,0,7E8,03 41 0D 2E FF FF FF FF
3.0550500000000227,1,0,8,8,1,0,0,7DF,02 01 10 55 55 55 55 55
3.0750500000000045,1,0,8,8,1,0,0,7DF,02 01 11 55 55 55 55 55
3.080200000000019,1,0,8,8,0,0,0,7E8,03 41 11 2B FF FF FF FF
3.095100000000002,1,0,8,8,1,0,0,7DF,02 01 5E 55 55 55 55 55
3.1151000000000124,1,0,8,8,1,0,0,7DF,02 01 1F 55 55 55 55 55
3.1206000000000245,1,0,8,8,0,0,0,7E8,04 41 1F 00 AA FF FF FF
3.1551000000000045,1,0,8,8,1,0,0,7DF,02 01 05 55 55 55 55 55
3.1606000000000165,1,0,8,8,0,0,0,7E8,03 41 05 59 FF FF FF FF
3.1751000000000147,1,0,8,8,1,0,0,7DF,02 01 0A 55 55 55 55 55
3.195100000000025,1,0,8,8,1,0,0,7DF,02 01 0B 55 55 55 55 55
3.2002999999999986,1,0,8,8,0,0,0,7E8,03 41 0B 1C FF FF FF FF
3.2151000000000067,1,0,8,8,1,0,0,7DF,02 01 0C 55 55 55 55 55
3.2210500000000195,1,0,8,8,0,0,0,7E8,04 41 0C 25 70 FF FF FF
3.235100000000017,1,0,8,8,1,0,0,7DF,02 01 0D 55 55 55 55 55
3.240700000000004,1,0,8,8,0,0,0,7E8,03 41 0D 2E FF FF FF FF
3.2550999999999988,1,0,8,8,1,0,0,7DF,02 01 10 55 55 55 55 55
3.275100000000009,1,0,8,8,1,0,0,7DF,02 01 11 55 55 55 55 55
3.2802500000000236,1,0,8,8,0,0,0,7E8,03 41 11 2B FF FF FF FF
3.2951000000000192,1,0,8,8,1,0,0,7DF,02 01 5E 55 55 55 55 55
3.315100000000001,1,0,8,8,1,0,0,7DF,02 01 1F 55 55 55 55 55
3.3212000000000046,1,0,8,8,0,0,0,7E8,04 41 1F 00 AA FF FF FF
3.3751000000000033,1,0,8,8,1,0,0,7DF,02 01 0A 55 55 55 55 55
3.3951000000000136,1,0,8,8,1,0,0,7DF,02 01 0B 55 55 55 55 55
3.4003000000000156,1,0,8,8,0,0,0,7E8,03 41 0B 1C FF FF FF FF
3.415100000000024,1,0,8,8,1,0,0,7DF,02 01 0C 55 55 55 55 55
3.4206500000000233,1,0,8,8,0,0,0,7E8,04 41 0C 25 80 FF FF FF
3.4351000000000056,1,0,8,8,1,0,0,7DF,02 01 0D 55 55 55 55 55
3.4404499999999985,1,0,8,8,0,0,0,7E8,03 41 0D 2F FF FF FF FF
3.455100000000016,1,0,8,8,1,0,0,7DF,02 01 10 55 55 55 55 55
3.4750999999999976,1,0,8,8,1,0,0,7DF,02 01 11 55 55 55 55 55
3.4802999999999997,1,0,8,8,0,0,0,7E8,03 41 11 2B FF FF FF FF
3.495100000000008,1,0,8,8,1,0,0,7DF,02 01 5E 55 55 55 55 55
3.5151500000000055,1,0,8,8,1,0,0,7DF,02 01 1F 55 55 55 55 55
3.520700000000005,1,0,8,8,0,0,0,7E8,04 41 1F 00 AA FF FF FF
3.5751000000000204,1,0,8,8,1,0,0,7DF,02 01 0A 55 55 55 55 55
3.595100000000002,1,0,8,8,1,0,0,7DF,02 01 0B 55 55 55 55 55
3.6003000000000043,1,0,8,8,0,0,0,7E8,03 41 0B 1C FF FF FF FF
3.6151000000000124,1,0,8,8,1,0,0,7DF,02 01 0C 55 55 55 55 55
3.6208000000000027,1,0,8,8,0,0,0,7E8,04 41 0C 25 7C FF FF FF
3.63515000000001,1,0,8,8,1,0,0,7DF,02 01 0D 55 55 55 55 55
3.6403999999999996,1,0,8,8,0,0,0,7E8,03 41 0D 2F FF FF FF FF
3.6551000000000045,1,0,8,8,1,0,0,7DF,02 01 10 55 55 55 55 55
3.6751000000000147,1,0,8,8,1,0,0,7DF,02 01 11 55 55 55 55 55
3.680300000000017,1,0,8,8,0,0,0,7E8,03 41 11 2B FF FF FF FF
3.695100000000025,1,0,8,8,1,0,0,7DF,02 01 5E 55 55 55 55 55
3.7151000000000067,1,0,8,8,1,0,0,7DF,02 01 1F 55 55 55 55 55
3.7207500000000095,1,0,8,8,0,0,0,7E8,04 41 1F 00 AA FF FF FF
3.775100000000009,1,0,8,8,1,0,0,7DF,02 01 0A 55 55 55 55 55
3.7951500000000067,1,0,8,8,1,0,0,7DF,02 01 0B 55 55 55 55 55
3.8003000000000213,1,0,8,8,0,0,0,7E8,03 41 0B 1C FF FF FF FF
3.815100000000001,1,0,8,8,1,0,0,7DF,02 01 0C 55 55 55 55 55
3.820900000000023,1,0,8,8,0,0,0,7E8,04 41 0C 25 48 FF FF FF
3.8351000000000113,1,0,8,8,1,0,0,7DF,02 01 0D 55 55 55 55 55
3.8403000000000134,1,0,8,8,0,0,0,7E8,03 41 0D 2E FF FF FF FF
3.855150000000009,1,0,8,8,1,0,0,7DF,02 01 10 55 55 55 55 55
3.8751000000000033,1,0,8,8,1,0,0,7DF,02 01 11 55 55 55 55 55
3.8803000000000054,1,0,8,8,0,0,0,7E8,03 41 11 2B FF FF FF FF
3.895150000000001,1,0,8,8,1,0,0,7DF,02 01 5E 55 55 55 55 55
3.915100000000024,1,0,8,8,1,0,0,7DF,02 01 1F 55 55 55 55 55
3.921600000000012,1,0,8,8,0,0,0,7E8,04 41 1F 00 AB FF FF FF
3.9750999999999976,1,0,8,8,1,0,0,7DF,02 01 0A 55 55 55 55 55
3.9951500000000237,1,0,8,8,1,0,0,7DF,02 01 0B 55 55 55 55 55
4.000799999999998,1,0,8,8,0,0,0,7E8,03 41 0B 1C FF FF FF FF
4.0151500000000055,1,0,8,8,1,0,0,7DF,02 01 0C 55 55 55 55 55
4.020800000000008,1,0,8,8,0,0,0,7E8,04 41 0C 25 2C FF FF FF
4.0351,1,0,8,8,1,0,0,7DF,02 01 0D 55 55 55 55 55
4.040350000000018,1,0,8,8,0,0,0,7E8,03 41 0D 2E FF FF FF FF
4.055149999999998,1,0,8,8,1,0,0,7DF,02 01 10 55 55 55 55 55
4.075150000000008,1,0,8,8,1,0,0,7DF,02 01 11 55 55 55 55 55
4.0803000000000225,1,0,8,8,0,0,0,7E8,03 41 11 2B FF FF FF FF
4.0952000000000055,1,0,8,8,1,0,0,7DF,02 01 5E 55 55 55 55 55
4.11515,1,0,8,8,1,0,0,7DF,02 01 1F 55 55 55 55 55
4.1206000000000245,1,0,8,8,0,0,0,7E8,04 41 1F 00 AB FF FF FF
4.13515000000001,1,0,8,8,1,0,0,7DF,02 01 2F 55 55 55 55 55
4.155200000000008,1,0,8,8,1,0,0,7DF,02 01 05 55 55 55 55 55
4.160350000000022,1,0,8,8,0,0,0,7E8,03 41 05 59 FF FF FF FF
4.175150000000002,1,0,8,8,1,0,0,7DF,02 01 0A 55 55 55 55 55
4.195150000000012,1,0,8,8,1,0,0,7DF,02 01 0B 55 55 55 55 55
4.2003500000000145,1,0,8,8,0,0,0,7E8,03 41 0B 1C FF FF FF FF
4.215150000000023,1,0,8,8,1,0,0,7DF,02 01 0C 55 55 55 55 55
4.220400000000012,1,0,8,8,0,0,0,7E8,04 41 0C 24 FC FF FF FF
4.235150000000004,1,0,8,8,1,0,0,7DF,02 01 0D 55 55 55 55 55
4.241250000000008,1,0,8,8,0,0,0,7E8,03 41 0D 2E FF FF FF FF
4.255200000000002,1,0,8,8,1,0,0,7DF,02 01 10 55 55 55 55 55
4.275150000000025,1,0,8,8,1,0,0,7DF,02 01 11 55 55 55 55 55
4.2803499999999985,1,0,8,8,0,0,0,7E8,03 41 11 2B FF FF FF FF
4.295150000000007,1,0,8,8,1,0,0,7DF,02 01 5E 55 55 55 55 55
4.315200000000004,1,0,8,8,1,0,0,7DF,02 01 1F 55 55 55 55 55
4.3206500000000005,1,0,8,8,0,0,0,7E8,04 41 1F 00 AB FF FF FF
4.375200000000007,1,0,8,8,1,0,0,7DF,02 01 0A 55 55 55 55 55
4.395150000000001,1,0,8,8,1,0,0,7DF,02 01 0B 55 55 55 55 55
4.400500000000022,1,0,8,8,0,0,0,7E8,03 41 0B 1C FF FF FF FF
4.415199999999999,1,0,8,8,1,0,0,7DF,02 01 0C 55 55 55 55 55
4.420650000000023,1,0,8,8,0,0,0,7E8,04 41 0C 24 E4 FF FF FF
4.4351500000000215,1,0,8,8,1,0,0,7DF,02 01 0D 55 55 55 55 55
4.440350000000024,1,0,8,8,0,0,0,7E8,03 41 0D 2E FF FF FF FF
4.455200000000019,1,0,8,8,1,0,0,7DF,02 01 10 55 55 55 55 55
4.475200000000001,1,0,8,8,1,0,0,7DF,02 01 11 55 55 55 55 55
4.480450000000019,1,0,8,8,0,0,0,7E8,03 41 11 2B FF FF FF FF
4.495150000000024,1,0,8,8,1,0,0,7DF,02 01 5E 55 55 55 55 55
4.515200000000021,1,0,8,8,1,0,0,7DF,02 01 1F 55 55 55 55 55
4.520450000000011,1,0,8,8,0,0,0,7E8,04 41 1F 00 AB FF FF FF
4.575200000000024,1,0,8,8,1,0,0,7DF,02 01 0A 55 55 55 55 55
4.5952000000000055,1,0,8,8,1,0,0,7DF,02 01 0B 55 55 55 55 55
4.596350000000001,1,0,8,8,0,0,0,7E8,03 41 0B 1C FF FF FF FF
4.615200000000016,1,0,8,8,1,0,0,7DF,02 01 0C 55 55 55 55 55
4.620550000000009,1,0,8,8,0,0,0,7E8,04 41 0C 24 EC FF FF FF
4.6351999999999975,1,0,8,8,1,0,0,7DF,02 01 0D 55 55 55 55 55
